year_month_day_hour_minute_second,uu,vv,ww,rh,pp,tt,ws,wd,uw_fluc,vw_fluc,tw_fluc,u.star,L
2020-03-12 13:18:58,2.698450563859655,-1.4041510539911042,0.3072262178285754,55.49476190476191,965.9666666666668,16.399047619047618,3.041919727412086,297.4904201369877,-0.024288741729456113,-0.012080045319403841,-0.00026092468243913667,0.16470255782077653,37.42906902583166
2020-03-12 13:18:59,1.865631748353008,-1.6760906879656374,0.3111491010786015,55.511999999999986,965.9649999999999,16.496499999999994,2.5079596916114553,311.9366450693192,0.001069396089988647,0.008595749290366675,0.006363647162531741,0.09306994991524892,-0.2785600967775392
2020-03-12 13:19:00,2.162702595530917,-1.3217436427213147,0.25760644600152094,55.50047619047619,965.9695238095237,16.5347619047619,2.5346180725684047,301.4313412648298,-0.011522464304742821,-0.006328342561331488,0.003834186935618243,0.11465564023762058,-0.8663933233720541
2020-03-12 13:19:01,2.1420353783161494,-1.0385332900582207,0.2509994056276642,55.495000000000005,965.976,16.4775,2.380518211759188,295.865721854386,-0.0066242101791303245,0.003632144119124535,-0.0006357395036851775,0.0869174495476468,2.2684874178551873
2020-03-12 13:19:02,2.663345866808937,-0.9671537059847178,0.3942858048008577,55.465714285714284,965.9609523809524,16.469523809523807,2.833513278113978,289.95772376656964,-0.004378431308904349,0.044455639819521754,0.014921056132755987,0.2113545246236911,-1.3890612355224519
2020-03-12 13:19:03,2.553907152646418,-1.1832282029052736,0.3116210646089441,55.455000000000005,965.9680000000001,16.446000000000005,2.814688388523493,294.8583451944554,-0.007717482275739281,0.02550329475309212,0.0025528006233832903,0.1632342010904202,-3.7349192926527737
2020-03-12 13:19:04,2.852450762638163,-1.7634867196679394,0.3327542737276682,55.47949999999999,965.9604999999998,16.475999999999996,3.353559417055292,301.7258339951895,-0.030294996248748745,-0.015753507346711198,0.007324854224720729,0.18478677818361763,-1.891780744346033
2020-03-12 13:19:05,1.9325926489292082,-1.7844500467689621,0.3886268930035464,55.45200000000001,965.9539999999997,16.633499999999994,2.630432724117643,312.717686691563,-0.008720417122512359,-0.010193122808724506,0.0041678836445050976,0.11582043822019324,-0.8264752000770529
2020-03-12 13:19:06,2.8272173932414963,-2.068172226012863,0.33990236352126246,55.43095238095238,965.9457142857142,16.47428571428571,3.502926568613485,306.1862979418379,-0.023753955535311726,-0.01379852623962203,0.004567237980807691,0.16574344262336985,-2.1891183505283616
2020-03-12 13:19:07,3.7693586314878984,-1.8582686361823124,0.28438173857277693,55.653000000000006,965.9609999999997,16.2165,4.202526242272759,296.24298949647226,-0.004046336831903363,-0.0013929038693082912,-0.0007144083141259566,0.06541690755014228,0.847004884188398
2020-03-12 13:19:08,3.682239985392196,-1.9850528686981606,0.32331610158399493,55.93000000000001,965.9466666666664,16.39619047619047,4.183219597576478,298.32859210002925,-0.005890161891852787,0.002011878100761688,-0.0010655720994044368,0.0788941057785095,1.0071656134770932
2020-03-12 13:19:09,3.1609330873489663,-1.8320108155257167,0.2583224978620226,55.85850000000001,965.9559999999999,16.414,3.6534588557831973,300.0956853495087,-0.0087479839515693,-0.009556825115705523,0.0010996055744317273,0.11382479805373318,-2.934229392062728
2020-03-12 13:19:10,2.8633806200980647,-1.75937220208668,0.28634396407818336,55.8947619047619,965.9619047619044,16.40904761904762,3.3607051523495053,301.568180291893,-0.023136539464702226,-0.01700754040655546,0.0034798645326379074,0.16945524840862575,-3.0583786510910067
2020-03-12 13:19:11,2.896077365769016,-1.6751363705896292,0.30805100285592196,55.879000000000005,965.9609999999999,16.438,3.3456458223475773,300.04575874508635,-0.0026442868685523794,0.005387165836900674,-0.0024479459312069757,0.07746709380630348,0.4161062169729023
2020-03-12 13:19:12,3.324053609064159,-1.591025289597139,0.2475980103716689,55.78142857142858,965.9723809523808,16.381904761904757,3.685199298283625,295.5776451845545,-0.012771821287118188,-0.009307333762561796,0.0018674413833834936,0.12571137697792625,-2.3229772904348733
2020-03-12 13:19:13,3.0784288855623827,-1.3299844985403744,0.2576737272560759,55.83800000000001,965.9659999999997,16.3945,3.353443479443562,293.3659634461943,-0.015539322182003091,0.00439170622218828,0.0036266764787969688,0.1270747462180981,-1.2364362507340432
2020-03-12 13:19:14,2.8154641676683996,-1.5629925273736998,0.266776641762903,55.84047619047622,965.9819047619051,16.416190476190472,3.220214918301376,299.03665177681887,-0.02386429971515322,-0.018383800763328635,0.0043361087625945075,0.17356331695530483,-2.6384484351029753
2020-03-12 13:19:15,3.2298050112099475,-1.4003690627310361,0.23772647701309152,55.707500000000024,965.9630000000003,16.482499999999998,3.5203229855073084,293.44044414405465,-0.011795161616092318,-0.022050646378608426,-0.00017167641867779737,0.15813644692757353,50.607323729620184
2020-03-12 13:19:16,3.048611699583488,-1.2649278185298873,0.22593915107472196,55.68619047619048,965.9690476190475,16.479047619047623,3.3006174696453545,292.5345052678541,-0.011246152538460438,-0.0017905735307941612,-0.001080356628719146,0.10671365846069203,2.470752361640796
2020-03-12 13:19:17,3.34281701274141,-1.206014368501333,0.18618940688991745,55.621,965.9700000000003,16.443,3.5537158352497844,289.83832133232755,-0.014127292802745148,-0.007314028596455756,0.0011033971184238852,0.12612828482648789,-3.9855731368180902
2020-03-12 13:19:18,3.0783789614991837,-1.1826686055057047,0.14381302369217583,55.738,965.9674999999997,16.5215,3.2977449963648797,291.016052134154,0.007684394281786233,-0.002488771018079418,-0.007899357798873564,0.08987418658605491,0.20237973865305453
2020-03-12 13:19:19,3.048825727888451,-0.560846064023337,0.34078204191745864,55.679000000000016,965.9639999999997,16.6085,3.0999817139081665,280.4233023995482,-0.024314528369796598,0.022105569586730225,0.0009108196046516328,0.1812763337584525,-14.478589048791722
2020-03-12 13:19:20,3.0331766376088565,-0.3587901032210878,0.16050064374285383,55.61285714285715,965.9733333333332,16.82333333333333,3.054323305268381,276.7460877570796,0.013042505430439357,0.03286578570355392,-0.00357056586007917,0.18804018781025061,4.175713599715093
2020-03-12 13:19:21,3.420539413544708,-0.6126790352034204,0.38936360736004777,55.592000000000006,965.9669999999999,16.683,3.4749770473760786,280.1549987147824,0.0293633681604772,0.055500621085438004,-0.0009498467512456772,0.25057841083698285,36.83460758152429
2020-03-12 13:19:22,3.3313254677951596,-0.8278816872503603,0.23312318046629454,55.60428571428571,965.9638095238092,16.55761904761905,3.432654579252789,283.9560931411812,0.029803096640128438,0.049918207119083804,-0.0002835522168481958,0.24111867281539148,109.10942581212358
2020-03-12 13:19:23,3.21889635705623,-0.7219620685260693,0.23354760436047783,55.614,965.9770000000001,16.514,3.2988669245455036,282.6415866958874,0.004373667184387356,0.02020328220513924,0.005005598193976074,0.1437750819393437,-1.3069241053249239
2020-03-12 13:19:25,3.0660631061197177,-0.992251789381468,0.2048589143480611,55.61095238095238,965.9714285714288,16.580952380952382,3.2226241766981167,287.93282870737943,-0.03266973425339562,0.006455277484045637,0.00194772698408851,0.18248666665964908,-6.895705796416719
2020-03-12 13:19:26,2.6741619627128816,-0.8834918746109739,0.28973188755107115,55.620999999999995,965.9800000000001,16.607,2.816327412664235,288.28256532430595,0.0010717081310030138,0.02611451665634485,0.004505526733709958,0.16166786386530724,-2.0759626281421943
2020-03-12 13:19:27,2.8365764049818947,-1.1020010157127549,0.2913536386372859,55.61857142857144,965.9747619047617,16.576190476190476,3.0431187850512758,291.2309918535882,0.007572873764177959,0.02409205090939338,0.0015193538719995166,0.1589157455520033,-5.836198712352836
2020-03-12 13:19:28,3.232745185481979,-0.8856495607597653,0.3069479270161183,55.61999999999998,965.9765,16.5955,3.3518676254785005,285.320948693445,-0.002463168746647271,0.06840408865454647,0.0003633620022201698,0.2616264942929787,-109.01826435581707
2020-03-12 13:19:29,3.3408493473723824,-0.6781995860360917,0.18823768209918654,55.93619047619046,965.9714285714283,16.62619047619048,3.408992379037829,281.47523108149727,-0.015523026351714335,0.04126714143631791,0.001567277164411851,0.20997654583457576,-13.090710708958833
2020-03-12 13:19:30,2.604494725663714,-0.8989941143886186,0.330330621313032,56.02499999999999,965.9769999999999,16.729000000000003,2.755282779265221,289.0431513255084,0.020608765455370267,0.027418733101058523,0.008196725545940902,0.18520330560775988,-1.7281402731725422
2020-03-12 13:19:31,2.3649069860679646,-1.3126033151100887,0.22166941797506248,56.023809523809526,965.9885714285714,16.657619047619047,2.7047573857170737,299.03175528579953,-0.010133931106896057,-0.0035118176845131232,0.005029630351917842,0.10356243077231021,-0.4903264016581843
2020-03-12 13:19:32,2.2858704904642306,-1.1937661251805174,0.21043707628906283,56.04899999999999,965.9719999999995,16.550499999999996,2.5788139639771783,297.5752287930051,-0.006244281101615759,-0.006346567370090347,0.0019394874741677204,0.09435766062600719,-0.9555633389668846
2020-03-12 13:19:33,2.1073569452820315,-1.5571212221717103,0.29179552989401414,56.036000000000016,965.9750000000001,16.644,2.6202251421139247,306.4606102673625,-0.0021866209220281776,0.003204500058646331,0.0015210006758987207,0.062285230352739224,-0.35244145381351183
2020-03-12 13:19:34,2.0577215527658717,-1.4492119867487827,0.26032117849704195,56.039,965.9800000000001,16.639999999999997,2.5168300243070734,305.1562678856723,0.0031038800722238765,0.0029772458425946905,-0.0025641137982251924,0.06558153404917144,0.2439852411206602
2020-03-12 13:19:35,1.9461190734782516,-1.607947849503366,0.2755373861950742,56.0342857142857,965.9809523809524,16.666666666666668,2.5244555323630373,309.56464206640186,-0.016162284042516666,-0.007197963939337357,-0.00033872774663424275,0.13301374726356363,15.434417945874516
2020-03-12 13:19:36,2.0852951851360806,-1.5976404042663068,0.30170691657673593,56.037,965.9775000000002,16.677,2.626958482826847,307.45738353093105,-0.0032631570110585166,-0.006064457984142851,0.0015637784665092393,0.08298579671396863,-0.812376106398592
2020-03-12 13:19:37,1.797185327313966,-1.1770365910424156,0.2790791599329556,56.04761904761905,965.9842857142858,16.621904761904762,2.1483226567174114,303.2221260776597,0.004908387189991568,0.0051995872856985354,0.0008291007202410795,0.08455993554539538,-1.6157333618588294
2020-03-12 13:19:38,1.769931068829721,-1.5621770810233855,0.287904394591634,56.06500000000001,965.9840000000002,16.595499999999998,2.360731501226572,311.4322772510908,0.005098568387093225,0.004617999161065826,0.0016785969830497214,0.0829400328625908,-0.7518631760119419
2020-03-12 13:19:39,2.148379815590392,-0.876489655401054,0.31240583427340834,56.2252380952381,965.9833333333332,16.725238095238097,2.3202952286425247,292.1943321415307,0.002467353766909099,0.027925787727293542,0.00825101086493958,0.16743528916831313,-1.268260677711166
2020-03-12 13:19:40,1.8092449736738854,-0.929276869232007,0.2177774065354523,56.138999999999996,965.9895,16.761999999999997,2.0339426920279386,297.1862513242366,-0.0068799138274180755,0.018494656079982557,0.003311832936234166,0.14047367642015038,-1.8700096895237863
2020-03-12 13:19:41,2.160908656933212,-1.026089047936521,0.23663268212942587,56.22333333333334,965.988571428571,16.719047619047622,2.3921506971560493,295.40030676191657,-0.0018556893858458143,0.003892174260840412,0.0040020100081259845,0.06566516688959914,-0.1576667937293642
2020-03-12 13:19:42,2.5178057545372474,-1.052457386782604,0.1591276262505786,56.432,965.9949999999999,16.624,2.7289214661792935,292.68521001477006,-0.02322907474833046,-0.007338030526830066,0.001043965577721942,0.156078679829734,-8.070138502169755
2020-03-12 13:19:43,2.909466306137195,-0.6514483272550547,0.28181648625222494,56.490952380952386,965.9952380952378,16.75380952380952,2.9815061813840034,282.6207338876223,0.0009504957212871844,0.011575092417069607,0.006843047524053773,0.10776851171446361,-0.4084515334788612
2020-03-12 13:19:44,3.9735407395445854,-1.7159189076124364,0.26467750067284224,56.4895,965.9789999999999,16.413,4.328210219747001,293.3564370870497,-0.0003971932632995057,0.09228386237605467,0.01311117389224543,0.30378399750410334,-4.677825479136229
2020-03-12 13:19:45,3.8189631729496125,-1.9611101761373158,0.329141563258225,56.528571428571425,965.9704761904761,16.375238095238096,4.2930679984475795,297.1813601562784,0.003548497546024198,-0.009061391414509656,0.003057566823324212,0.09864798962233011,-0.6852995138666003
2020-03-12 13:19:46,3.6053348823755513,-1.954267223401659,0.3676731136829433,56.54499999999998,965.9789999999999,16.378999999999998,4.100926723868151,298.45985110037793,-0.003853165252328296,0.0011556744764818733,0.007406883178603047,0.06342510217438103,-0.075203552996614
2020-03-12 13:19:47,3.2512633744570856,-2.0235768648379073,0.3532316632959408,56.569500000000005,965.9740000000002,16.354500000000005,3.829566144877679,301.8980140596004,-0.0026149991975860623,-0.0035485387416836467,0.001706134866084252,0.06639267160318245,-0.3739279553978726
2020-03-12 13:19:48,3.491429125996705,-1.8274398519279238,0.31205234365382023,56.5545,965.9859999999999,16.273,3.940763092888542,297.62789308641544,-0.006031518976824224,0.0002498804016489372,-0.003015658779689671,0.07769615767671942,0.3373541802574311
2020-03-12 13:19:49,3.6080810230304494,-1.7489801768648199,0.26579320111086235,56.32238095238096,965.9823809523808,16.298571428571424,4.009635934572932,295.86131082998827,0.004397799239096967,-0.002463579637860681,-0.0032123959955471827,0.07099872994312557,0.24203307269181282
2020-03-12 13:19:50,3.3457271613516832,-1.3121570598962027,0.279588449857913,56.254,965.9789999999997,16.2995,3.5938344964733475,291.4145604630249,0.0009175902362754472,0.01908328181119791,0.0018401916939424286,0.1382220298361517,-3.1177835434386516
2020-03-12 13:19:51,3.6313314927449083,-1.596900522388916,0.23930871499286838,56.2595238095238,965.977619047619,16.32428571428572,3.9669458892965705,293.7377902236616,-0.006013366511188794,0.0035636374473267647,-0.0010847572344743891,0.08360621501062668,1.1722505428845955
2020-03-12 13:19:52,3.9101252144930534,-1.6880941565270782,0.35894846741311504,56.269000000000005,965.96,16.360500000000005,4.2589600930644105,293.35100740164637,-0.00339385147667325,0.015791535064779042,6.791666940252802e-05,0.12709096996372302,-65.9127849799835
2020-03-12 13:19:53,3.4766870766022455,-1.390733442047664,0.2080424040572104,56.300476190476175,965.9614285714285,16.488095238095237,3.74452834619299,291.8022421673622,-0.00248483150570813,0.013749156132206638,-0.0064968581370076234,0.11820274527430362,0.5586695445984116
2020-03-12 13:19:54,3.446258317584533,-1.2607610389796275,0.2647436469206034,56.295500000000004,965.9739999999999,16.5845,3.669634149193836,290.09427553547755,-0.021079957479305952,0.06625910102215454,-0.004601409888512428,0.2636883117769262,8.808210562195859
2020-03-12 13:19:55,3.5242680125470494,-1.8770938385839722,0.3580322751127279,56.09904761904762,965.9642857142859,16.434285714285714,3.992987140363996,298.04063486389146,-0.0018022268532064724,0.0058189052217134446,-0.004255751125061325,0.07804874956856589,0.24472441295500766
2020-03-12 13:19:56,2.756282723473166,-2.573902713546129,0.43319664831495375,56.001499999999986,965.9609999999999,16.566499999999998,3.771215935280925,313.04030651268306,0.0007084862864143039,-0.006402693668224252,0.00724140305262126,0.08026065644099174,-0.15765996475175595
2020-03-12 13:19:57,2.20444547800735,-1.9701857157833398,0.37355070244846444,55.916190476190486,965.9714285714284,16.622857142857146,2.9565540110378103,311.78821114204516,-0.0158963988076017,-0.014859828179139173,0.0037770151032215198,0.14751367618573427,-1.883032118853494
2020-03-12 13:19:58,3.1009531722685173,-1.3036249528207287,0.23137345935084302,55.943000000000005,965.9849999999999,16.4045,3.363829453795039,292.8016372091505,-0.012527883942296685,-0.008479731911162755,0.001791780716183393,0.12299557821462516,-2.2706427426016145
2020-03-12 13:19:59,2.4355864208613474,-1.1730596017504047,0.28299802449415884,55.94761904761904,965.987619047619,16.465238095238096,2.703359029567291,295.717016347474,-0.04388274533387878,-0.023253813794357092,0.01082317623300637,0.2228524572831686,-2.2442302073039446
2020-03-12 13:20:00,1.4350453623706347,-1.7845916937807638,0.37015153637142995,55.95650000000002,965.9680000000002,16.564500000000002,2.290004957543272,321.1961625611246,0.029667296585206636,0.001602124024473663,0.003967908580318032,0.17236741243700196,-2.8496171693837073
2020-03-12 13:20:01,1.1359138368438948,-1.9512439136583428,0.5064321911779897,55.94000000000002,965.9619999999999,16.6845,2.2577982760472968,329.7942369947519,0.0066879235510409075,0.006523838108651747,-0.00040942794243676185,0.09665840229314537,4.905233485095678
2020-03-12 13:20:02,1.7518651340408542,-1.5705672671069062,0.40973064178640967,55.9485,965.9789999999999,16.637999999999998,2.3528095945859357,311.87659234664187,0.005186219893104586,0.03431826225867645,0.009867494947965757,0.18630062851489906,-1.4532492661386034
2020-03-12 13:20:03,1.2668773762196963,-1.9906238730435353,0.4054973443013964,55.966190476190484,965.9666666666665,16.685714285714287,2.3595681152084054,327.52641637730954,0.007286092489116211,0.02805608797481506,0.013723599262196436,0.17025493260553992,-0.7997981853430282
2020-03-12 13:20:04,1.921603008805678,-1.805698155549773,0.3362521784902498,55.968,965.9720000000001,16.686499999999995,2.636873897706693,313.2188936834214,-0.0015531058360386868,-0.0025052418486010133,0.0056885786450980354,0.05429184900158134,-0.06257044281429028
2020-03-12 13:20:05,2.5828435465480046,-1.4908650873381875,0.22003000601747466,55.98000000000002,965.9847619047617,16.537619047619046,2.9822406835446023,299.99433747391186,-0.0026642414507886407,-0.003415474546672892,-0.0015671849185586097,0.06581567267707554,0.4009986562693325
2020-03-12 13:20:06,1.7921894782588876,-1.563115525408082,0.27264638837925737,55.9785,965.9844999999999,16.613500000000002,2.378081847151954,311.0943534785584,0.001245741484334622,0.0003588632276019778,-0.00039001406413004264,0.036005564242226146,0.26502812792641545
2020-03-12 13:20:07,1.8888425408690002,-1.4763050530422557,0.28368143992209954,56.01904761904763,965.9852380952378,16.68809523809524,2.3973324245574616,308.01091437296867,-0.0037124435716992294,-0.004745086134236995,0.0011796438159756477,0.07761951280196841,-0.8818013403505301
2020-03-12 13:20:08,2.4292091443826282,-1.5447533358301897,0.27467393011201613,56.242000000000004,965.9799999999999,16.5655,2.8787705597547504,302.45260386033766,-0.005103803919579223,-0.0004461525317844124,0.0028921821286575283,0.07157700170799668,-0.27996402826045036
2020-03-12 13:20:10,3.2044602855650006,-1.6656268383877024,0.3210158321972759,56.40714285714286,965.9738095238097,16.434761904761906,3.6114925566198717,297.46468415905434,-0.016023058966239484,-0.006749929132475664,-0.0016802422131568604,0.13185892267758828,2.98898480178578
2020-03-12 13:20:11,3.1302137917855033,-1.0735363713339485,0.11050649440860713,56.421499999999995,965.9855000000001,16.579,3.3091870184172185,288.9298889652146,0.016549691056671957,0.005005297893474094,-0.0166383877488486,0.13149157446310802,0.30195552229958744
2020-03-12 13:20:12,2.9755833457056062,-0.7151417641119279,0.24311725226466965,56.432380952380946,965.9885714285712,16.594761904761906,3.060314361306317,283.5139705605514,0.010195853929506856,0.04458371521025883,0.009124138891227575,0.21385673579778736,-2.3710988158881947
2020-03-12 13:20:13,3.289722016855751,-0.3508109886320742,0.5007160367406348,56.4375,965.984,16.7225,3.308374116984124,276.08693191110626,0.04582893528636801,0.04049146143108172,-0.011596867008815428,0.24729397695082625,2.9067216588654072
2020-03-12 13:20:14,4.042538651552285,-0.903975189981991,0.6519410436327095,56.420952380952386,965.9785714285714,16.690952380952382,4.142377323880231,282.6048694951514,0.03530811391687686,0.13282598818505928,-0.009610669004169145,0.370727306262502,11.79489895168914
2020-03-12 13:20:15,3.464491261385409,-1.449263924090514,0.10637189613076617,56.433499999999995,965.966,16.6675,3.7554048545910597,292.7005043971893,-0.00569223366509976,8.13745727767992e-05,0.006713110949999256,0.07545074744094171,-0.14214837325659468
2020-03-12 13:20:16,3.23466145918782,-1.735964630311432,0.37904319517313095,56.445000000000014,965.9759999999999,16.578000000000003,3.6710499796716722,298.221380270613,-0.031596083117891846,-0.06792972567947607,-0.003021209702075287,0.27371217770467593,14.99812452613664
2020-03-12 13:20:17,2.7894726998990964,-1.119182184322176,0.23561361878008896,56.417000000000016,965.9744999999997,16.5195,3.005615861214888,291.86146563266993,-0.0009136528748370981,0.001909487852266862,0.0019133513049543857,0.04600885704559101,-0.11208049455437584
2020-03-12 13:20:18,2.333897219565506,-1.3473594972944465,0.3075888910705504,56.466190476190484,965.9685714285711,16.617619047619048,2.694894032507613,299.9978514386854,-0.0016015701817976436,-0.004882268244811448,0.002672372378885754,0.07168155854235174,-0.30528005280690407
2020-03-12 13:20:19,2.762327903500309,-1.292212506663849,0.304630084715795,56.474000000000004,965.973,16.476,3.0496341762307955,295.0701166771628,-0.03313632155081295,-0.002026698754339984,0.004823036423002867,0.18220384911025583,-2.7542769003131076
2020-03-12 13:20:20,3.1207478386462797,-1.539395373276872,0.27849597666009906,56.31380952380952,965.9690476190475,16.484761904761903,3.479770852754771,296.25609671644236,-0.009947158021415646,-0.0006056589066817313,0.0003040985825661063,0.09982774930991349,-7.1883025249093215
2020-03-12 13:20:21,2.73503507061847,-1.5060890470083945,0.258966135402567,56.202999999999996,965.9645000000003,16.551,3.122294197386216,298.8400536970927,0.00033026037583224193,-0.01624963369927452,0.00406217351363248,0.1274872130347448,-1.125305545354179
2020-03-12 13:20:22,2.51264403716268,-1.611215970269763,0.31801915533304476,56.10285714285715,965.9695238095238,16.570476190476192,2.984861296667151,302.66974778681765,-0.0004001054912847995,-0.0005816439860674857,0.0006020205469590958,0.026570102500511533,-0.06881886845143129
2020-03-12 13:20:23,2.2174616017959203,-1.4225862926390604,0.27752599009709367,56.124,965.9779999999998,16.546,2.6345564551635396,302.6817217894113,-0.005950554474492255,-0.0038837239679807177,0.005222599524100232,0.08429591437465296,-0.25294665830565344
2020-03-12 13:20:24,2.2177481278079263,-1.7440366430395675,0.40293719665867056,56.13333333333332,965.9619047619047,16.65904761904762,2.821359702459133,308.1815027241355,-0.014172302223527933,-0.01076685873791053,0.00563309363769542,0.13341026046854676,-0.9360004074049267
2020-03-12 13:20:25,2.378410177639752,-1.3724567230830513,0.31088922606370456,56.141,965.9585,16.6415,2.745992066601108,299.98700719424664,-0.033825982653896115,-0.07696553706962021,0.015123566887177756,0.28994956451161524,-3.575289392328872
2020-03-12 13:20:26,2.725354005034592,-0.6682553657573032,0.395610942375414,56.14,965.9690476190475,16.620952380952378,2.8060861865989644,283.77708197239116,0.014137198452878393,0.030007858526863506,0.008369114069127616,0.18212976668526318,-1.5992760590658666
2020-03-12 13:20:27,2.031273525934573,-1.1632998944568975,0.2609802058549723,56.14249999999997,965.9640000000002,16.674999999999994,2.340798748633915,299.79954497716074,-0.003998711135400791,0.005578357815993815,0.002004695394919463,0.08284630222406365,-0.630437022685148
2020-03-12 13:20:28,1.9412000600148953,-1.3388042501139967,0.32695835196229933,56.15571428571428,965.9614285714285,16.703809523809525,2.358104003882173,304.5932005359398,0.001442062780019364,0.0368682235182331,0.0038342133945139033,0.19208439588795642,-4.115482040651638
2020-03-12 13:20:29,2.319929561187462,-1.239512646939085,0.2943765373580044,56.138499999999986,965.9779999999998,16.6475,2.630297468119031,298.11509605135643,0.0028815994441118804,0.0055739352362109956,-0.00017186024498258638,0.07921326014115229,6.417565849302673
