"","date","ch4.corr","ch4.raw","lon","lat","alt"
"77",2020-03-12 14:58:58,2372.24866788627,2372.24866788627,NA,NA,NA
"78",2020-03-12 14:59:00,2416.40791257312,2416.40791257312,8.603743303,47.39012169,3.496173333
"79",2020-03-12 14:59:02,2490.4795760385,2490.4795760385,8.6037418955,47.390122085,3.109073333
"80",2020-03-12 14:59:04,2515.17011440242,2515.17011440242,8.603739816,47.39012268,2.968673333
"81",2020-03-12 14:59:06,2539.86065276634,2539.86065276634,8.6037372505,47.390127075,2.997923333
"82",2020-03-12 14:59:08,2594.95339838218,2594.95339838218,8.603738077,47.390140195,3.034573333
"83",2020-03-12 14:59:10,2640.76907487595,2640.76907487595,8.6037438675,47.39016405,3.065123333
"84",2020-03-12 14:59:12,2656.04567095597,2656.04567095597,NA,NA,NA
"85",2020-03-12 14:59:14,2671.32226703598,2671.32226703598,8.603754414,47.39019951,3.052373333
"86",2020-03-12 14:59:16,2654.61061134709,2654.61061134709,8.6037719445,47.390216865,2.854423333
"87",2020-03-12 14:59:18,2569.39372075336,2569.39372075336,8.60378171,47.390236985,2.957923333
"88",2020-03-12 14:59:20,2526.78004253387,2526.78004253387,8.6037902905,47.39025276,2.912523333
"89",2020-03-12 14:59:22,2484.16636431438,2484.16636431438,8.6038109905,47.39026224,2.964223333
"90",2020-03-12 14:59:24,2414.12616937071,2414.12616937071,8.603825533,47.390265275,2.970873333
"91",2020-03-12 14:59:26,2330.79443021137,2330.79443021137,8.6038348985,47.390267,2.968073333
"92",2020-03-12 14:59:28,2247.46271722396,2247.46271722396,8.603845883,47.39027,2.918323333
"93",2020-03-12 14:59:30,2164.12654981964,2164.12654981964,8.603857471,47.390275505,2.846273333
"94",2020-03-12 14:59:32,2122.28017355278,2122.28017355278,8.603870329,47.39028619,2.839173333
"95",2020-03-12 14:59:34,2080.43379728591,2080.43379728591,8.6038848275,47.39029888,2.789923333
"96",2020-03-12 14:59:36,2030.06100604132,2030.06100604132,8.603897653,47.390311425,2.770823333
"97",2020-03-12 14:59:38,1996.48494754947,1996.48494754947,8.603909054,47.390322355,2.711473333
"98",2020-03-12 14:59:40,1983.46857446431,1983.46857446431,8.6039283035,47.39033549,2.729023333
"99",2020-03-12 14:59:42,1970.45220137915,1970.45220137915,8.6039569775,47.390350935,2.391623333
"100",2020-03-12 14:59:44,1962.63530565436,1962.63530565436,8.603987052,47.390375655,2.682323333
"101",2020-03-12 14:59:46,1960.02838846705,1960.02838846705,8.604012652,47.39039651,2.764723333
"102",2020-03-12 14:59:48,1957.42147127975,1957.42147127975,8.6040322035,47.390415595,2.780323333
